date,home_team,away_team,venue,weather_temp_c,weather_rain_mm,weather_wind_kmh,weather_humidity_pct,attendance,projected_attendance,venue_length_m,venue_width_m,venue_capacity
2019-06-29,Hawthorn,West Coast,M.C.G.,13.5,16.7,35.1,75,,62014.88,160.0,141.0,100024.0
2019-06-29,Sydney,Gold Coast,S.C.G.,13.8,0.0,25.2,82,,29760.0,155.0,136.0,48000.0
2019-06-30,Fremantle,Carlton,Perth Stadium,13.2,4.6,20.1,87,,37200.0,165.0,130.0,60000.0
2019-06-30,Brisbane Lions,Melbourne,Gabba,16.2,0.1,10.0,87,,26040.0,156.0,138.0,42000.0
2019-06-30,St Kilda,Richmond,Docklands,10.2,0.0,25.8,70,,32860.0,159.5,128.8,53000.0
2019-07-05,Hawthorn,Collingwood,M.C.G.,7.7,0.0,10.5,92,,62014.88,160.0,141.0,100024.0
2019-07-06,Adelaide,Port Adelaide,Adelaide Oval,16.2,1.7,27.2,66,,33170.0,167.0,123.0,53500.0
2019-07-06,Essendon,Sydney,M.C.G.,10.2,0.0,12.2,80,,62014.88,160.0,141.0,100024.0
2019-07-06,Western Bulldogs,Geelong,Docklands,10.0,0.0,13.5,82,,32860.0,159.5,128.8,53000.0
2019-07-06,Fremantle,West Coast,Perth Stadium,11.0,1.3,19.2,88,,37200.0,165.0,130.0,60000.0
2019-07-06,Gold Coast,Richmond,Carrara,18.5,1.0,24.1,68,,16740.0,159.0,134.0,27000.0
2019-07-07,Carlton,Melbourne,M.C.G.,11.8,6.9,18.8,80,,62014.88,160.0,141.0,100024.0
2019-07-07,Kangaroos,St Kilda,Bellerive Oval,7.7,0.0,9.7,88,,12400.0,175.0,135.0,20000.0
2019-07-07,Greater Western Sydney,Brisbane Lions,Sydney Showground,12.2,0.9,8.9,91,,14880.0,164.0,128.0,24000.0
2019-07-12,West Coast,Collingwood,Perth Stadium,12.2,0.0,11.6,83,,37200.0,165.0,130.0,60000.0
2019-07-13,Gold Coast,Adelaide,Carrara,16.6,0.0,22.9,50,,16740.0,159.0,134.0,27000.0
2019-07-13,Sydney,Carlton,S.C.G.,12.3,0.0,33.8,50,,29760.0,155.0,136.0,48000.0
2019-07-13,Essendon,Kangaroos,Docklands,7.8,0.9,30.2,72,,32860.0,159.5,128.8,53000.0
2019-07-13,Hawthorn,Fremantle,York Park,5.8,0.0,15.3,81,,13020.0,175.0,145.0,21000.0
2019-07-13,Geelong,St Kilda,Kardinia Park,7.9,1.1,35.5,76,,24800.0,170.0,115.0,40000.0
2019-07-14,Western Bulldogs,Melbourne,Docklands,9.1,2.8,28.8,75,,32860.0,159.5,128.8,53000.0
2019-07-14,Port Adelaide,Brisbane Lions,Adelaide Oval,12.0,2.5,24.6,80,,33170.0,167.0,123.0,53500.0
2019-07-14,Richmond,Greater Western Sydney,M.C.G.,9.2,4.4,33.5,76,,62014.88,160.0,141.0,100024.0
2019-07-19,Adelaide,Essendon,Adelaide Oval,11.8,0.0,18.8,77,,33170.0,167.0,123.0,53500.0
2019-07-20,Carlton,Gold Coast,Docklands,11.6,0.0,33.9,74,,32860.0,159.5,128.8,53000.0
2019-07-20,Greater Western Sydney,Collingwood,Sydney Showground,10.6,0.0,14.1,72,,14880.0,164.0,128.0,24000.0
2019-07-20,Fremantle,Sydney,Perth Stadium,13.9,1.4,31.2,71,,37200.0,165.0,130.0,60000.0
2019-07-20,Brisbane Lions,Kangaroos,Gabba,13.5,0.0,12.2,74,,26040.0,156.0,138.0,42000.0
2019-07-20,Richmond,Port Adelaide,M.C.G.,11.6,0.0,32.4,74,,62014.88,160.0,141.0,100024.0
2019-07-21,St Kilda,Western Bulldogs,Docklands,11.4,1.3,37.0,68,,32860.0,159.5,128.8,53000.0
2019-07-21,Geelong,Hawthorn,M.C.G.,11.7,1.5,36.7,67,,62014.88,160.0,141.0,100024.0
2019-07-21,Melbourne,West Coast,Traeger Park,16.8,0.0,27.1,30,,6200.0,175.0,145.0,10000.0
2019-07-26,Collingwood,Richmond,M.C.G.,11.5,7.4,24.0,84,,62014.88,160.0,141.0,100024.0
2019-07-27,Carlton,Adelaide,M.C.G.,10.9,0.5,12.8,88,,62014.88,160.0,141.0,100024.0
2019-07-27,Hawthorn,Brisbane Lions,York Park,6.6,0.0,14.7,86,,13020.0,175.0,145.0,21000.0
2019-07-27,St Kilda,Melbourne,Docklands,10.8,1.3,11.6,88,,32860.0,159.5,128.8,53000.0
2019-07-27,West Coast,Kangaroos,Perth Stadium,13.4,5.9,14.8,85,,37200.0,165.0,130.0,60000.0
2019-07-27,Port Adelaide,Greater Western Sydney,Adelaide Oval,10.0,0.0,10.1,83,,33170.0,167.0,123.0,53500.0
2019-07-28,Gold Coast,Essendon,Carrara,17.5,0.1,15.8,74,,16740.0,159.0,134.0,27000.0
2019-07-28,Western Bulldogs,Fremantle,Docklands,8.9,0.0,12.5,78,,32860.0,159.5,128.8,53000.0
2019-07-28,Sydney,Geelong,S.C.G.,11.4,0.0,15.1,80,,29760.0,155.0,136.0,48000.0
2019-08-02,Kangaroos,Hawthorn,Docklands,10.1,0.3,10.9,82,,32860.0,159.5,128.8,53000.0
2019-08-03,Adelaide,St Kilda,Adelaide Oval,10.5,0.2,9.7,81,,33170.0,167.0,123.0,53500.0
2019-08-03,Essendon,Port Adelaide,Docklands,10.9,2.6,17.7,79,,32860.0,159.5,128.8,53000.0
2019-08-03,Fremantle,Geelong,Perth Stadium,15.9,11.0,25.3,73,,37200.0,165.0,130.0,60000.0
2019-08-03,Melbourne,Richmond,M.C.G.,11.0,1.9,18.1,80,,62014.88,160.0,141.0,100024.0
2019-08-03,Greater Western Sydney,Sydney,Sydney Showground,10.9,0.0,17.3,77,,14880.0,164.0,128.0,24000.0
2019-08-04,Carlton,West Coast,Docklands,10.0,0.1,10.9,83,,32860.0,159.5,128.8,53000.0
2019-08-04,Collingwood,Gold Coast,M.C.G.,9.9,0.1,8.8,84,,62014.88,160.0,141.0,100024.0
2019-08-04,Brisbane Lions,Western Bulldogs,Gabba,15.2,0.0,13.7,78,,26040.0,156.0,138.0,42000.0
2019-08-09,Greater Western Sydney,Hawthorn,Manuka Oval,3.8,8.2,28.8,84,,9300.0,170.0,130.0,15000.0
2019-08-10,Melbourne,Collingwood,M.C.G.,6.8,4.1,32.4,83,,62014.88,160.0,141.0,100024.0
2019-08-10,Essendon,Western Bulldogs,Docklands,6.5,6.3,30.2,84,,32860.0,159.5,128.8,53000.0
2019-08-10,Geelong,Kangaroos,Kardinia Park,7.1,3.4,31.7,83,,24800.0,170.0,115.0,40000.0
2019-08-10,Port Adelaide,Sydney,Adelaide Oval,10.1,2.6,43.6,69,,33170.0,167.0,123.0,53500.0
2019-08-10,Brisbane Lions,Gold Coast,Gabba,16.5,0.0,27.0,35,,26040.0,156.0,138.0,42000.0
2019-08-11,West Coast,Adelaide,Perth Stadium,15.0,0.0,25.7,63,,37200.0,165.0,130.0,60000.0
2019-08-11,Richmond,Carlton,M.C.G.,8.4,6.8,32.9,82,,62014.88,160.0,141.0,100024.0
2019-08-11,St Kilda,Fremantle,Docklands,7.9,6.1,30.8,84,,32860.0,159.5,128.8,53000.0
2019-08-16,Melbourne,Sydney,M.C.G.,11.5,10.0,33.5,68,,62014.88,160.0,141.0,100024.0
2019-08-17,Adelaide,Collingwood,Adelaide Oval,12.8,0.0,19.5,70,,33170.0,167.0,123.0,53500.0
2019-08-17,Carlton,St Kilda,M.C.G.,9.5,0.0,12.4,84,,62014.88,160.0,141.0,100024.0
2019-08-17,Fremantle,Essendon,Perth Stadium,11.2,2.6,25.4,72,,37200.0,165.0,130.0,60000.0
2019-08-17,Brisbane Lions,Geelong,Gabba,17.2,0.0,12.6,65,,26040.0,156.0,138.0,42000.0
2019-08-17,Kangaroos,Port Adelaide,Docklands,9.4,0.1,13.0,82,,32860.0,159.5,128.8,53000.0
2019-08-18,Greater Western Sydney,Western Bulldogs,Sydney Showground,13.3,0.0,22.7,79,,14880.0,164.0,128.0,24000.0
2019-08-18,Hawthorn,Gold Coast,Docklands,11.5,3.0,35.4,68,,32860.0,159.5,128.8,53000.0
2019-08-18,Richmond,West Coast,M.C.G.,11.7,3.4,36.9,68,,62014.88,160.0,141.0,100024.0
2019-08-23,Collingwood,Essendon,M.C.G.,8.7,0.0,28.1,77,,62014.88,160.0,141.0,100024.0
2019-08-24,Geelong,Carlton,Kardinia Park,11.2,1.7,41.2,70,,24800.0,170.0,115.0,40000.0
2019-08-24,West Coast,Hawthorn,Perth Stadium,10.3,0.0,11.4,75,,37200.0,165.0,130.0,60000.0
2019-08-24,Kangaroos,Melbourne,Bellerive Oval,10.9,12.6,22.7,74,,12400.0,175.0,135.0,20000.0
2019-08-24,Sydney,St Kilda,S.C.G.,14.3,0.0,15.0,44,,29760.0,155.0,136.0,48000.0
2019-08-24,Gold Coast,Greater Western Sydney,Carrara,17.0,0.0,20.4,64,,16740.0,159.0,134.0,27000.0
2019-08-25,Western Bulldogs,Adelaide,Eureka Stadium,5.2,0.7,15.3,88,,6820.0,160.0,130.0,11000.0
2019-08-25,Port Adelaide,Fremantle,Adelaide Oval,9.6,0.0,17.1,75,,33170.0,167.0,123.0,53500.0
2019-08-25,Richmond,Brisbane Lions,M.C.G.,8.5,0.1,18.6,82,,62014.88,160.0,141.0,100024.0
2019-09-05,West Coast,Essendon,Perth Stadium,10.2,0.0,11.1,66,,37200.0,165.0,130.0,60000.0
2019-09-06,Geelong,Collingwood,M.C.G.,11.1,14.5,20.9,80,,62014.88,160.0,141.0,100024.0
2019-09-07,Greater Western Sydney,Western Bulldogs,Sydney Showground,12.9,0.0,31.8,49,,14880.0,164.0,128.0,24000.0
2019-09-07,Brisbane Lions,Richmond,Gabba,20.5,0.0,23.8,24,,26040.0,156.0,138.0,42000.0
2019-09-13,Geelong,West Coast,M.C.G.,12.1,0.2,20.6,74,,62014.88,160.0,141.0,100024.0
2019-09-14,Brisbane Lions,Greater Western Sydney,Gabba,18.8,0.0,16.8,62,,26040.0,156.0,138.0,42000.0
2019-09-20,Richmond,Geelong,M.C.G.,20.7,0.0,34.4,54,,62014.88,160.0,141.0,100024.0
2019-09-21,Collingwood,Greater Western Sydney,M.C.G.,17.6,2.7,33.4,60,,62014.88,160.0,141.0,100024.0
2019-09-28,Richmond,Greater Western Sydney,M.C.G.,10.8,0.3,18.7,72,,62014.88,160.0,141.0,100024.0
2020-03-19,Richmond,Carlton,M.C.G.,24.2,0.0,27.7,52,,62014.88,160.0,141.0,100024.0
2020-03-20,Western Bulldogs,Collingwood,Docklands,17.8,0.6,27.4,69,,32860.0,159.5,128.8,53000.0
2020-03-21,Adelaide,Sydney,Adelaide Oval,16.8,0.0,19.7,70,,33170.0,167.0,123.0,53500.0
2020-03-21,Essendon,Fremantle,Docklands,15.5,0.2,16.6,67,,32860.0,159.5,128.8,53000.0
2020-03-21,Greater Western Sydney,Geelong,Sydney Showground,19.6,0.5,18.4,82,,14880.0,164.0,128.0,24000.0
2020-03-21,Gold Coast,Port Adelaide,Carrara,23.7,0.0,23.1,78,,16740.0,159.0,134.0,27000.0
2020-03-22,Hawthorn,Brisbane Lions,M.C.G.,14.2,0.9,30.1,78,,62014.88,160.0,141.0,100024.0
2020-03-22,West Coast,Melbourne,Perth Stadium,24.1,0.0,33.1,56,,37200.0,165.0,130.0,60000.0
2020-03-22,Kangaroos,St Kilda,Docklands,14.2,0.8,27.1,76,,32860.0,159.5,128.8,53000.0
2020-06-11,Collingwood,Richmond,M.C.G.,7.8,0.0,9.3,89,,62014.88,160.0,141.0,100024.0
2020-06-12,Geelong,Hawthorn,Kardinia Park,8.7,0.0,15.0,84,,24800.0,170.0,115.0,40000.0
2020-06-13,Port Adelaide,Adelaide,Adelaide Oval,13.1,10.0,32.2,69,,33170.0,167.0,123.0,53500.0
2020-06-13,Carlton,Melbourne,Docklands,12.2,0.1,28.7,78,,32860.0,159.5,128.8,53000.0
2020-06-13,Brisbane Lions,Fremantle,Gabba,17.6,1.9,11.5,87,,26040.0,156.0,138.0,42000.0
2020-06-13,Gold Coast,West Coast,Carrara,18.7,1.3,12.3,83,,16740.0,159.0,134.0,27000.0
2020-06-14,Sydney,Essendon,S.C.G.,14.7,6.7,21.3,78,,29760.0,155.0,136.0,48000.0
2020-06-14,St Kilda,Western Bulldogs,Docklands,12.2,11.1,26.8,77,,32860.0,159.5,128.8,53000.0
2020-06-14,Greater Western Sydney,Kangaroos,Sydney Showground,14.2,6.4,20.1,79,,14880.0,164.0,128.0,24000.0
2020-06-18,Richmond,Hawthorn,M.C.G.,8.7,0.0,19.9,84,,62014.88,160.0,141.0,100024.0
2020-06-19,Western Bulldogs,Greater Western Sydney,Docklands,13.0,0.0,29.0,76,,32860.0,159.5,128.8,53000.0
2020-06-20,Geelong,Carlton,Kardinia Park,11.8,1.2,18.2,82,,24800.0,170.0,115.0,40000.0
2020-06-20,Collingwood,St Kilda,M.C.G.,12.9,4.2,23.2,81,,62014.88,160.0,141.0,100024.0
2020-06-20,Kangaroos,Sydney,Docklands,12.8,4.1,23.6,81,,32860.0,159.5,128.8,53000.0
2020-06-20,Brisbane Lions,West Coast,Gabba,14.7,0.7,9.8,90,,26040.0,156.0,138.0,42000.0
2020-06-21,Gold Coast,Adelaide,Carrara,17.0,0.3,13.3,80,,16740.0,159.0,134.0,27000.0
2020-06-21,Fremantle,Port Adelaide,Carrara,17.0,0.3,13.3,80,,16740.0,159.0,134.0,27000.0
2020-06-25,Sydney,Western Bulldogs,S.C.G.,12.0,0.0,17.9,72,,29760.0,155.0,136.0,48000.0
2020-06-26,Greater Western Sydney,Collingwood,Sydney Showground,10.9,0.0,15.4,77,,14880.0,164.0,128.0,24000.0
2020-06-27,Essendon,Carlton,M.C.G.,8.6,0.0,7.1,90,,62014.88,160.0,141.0,100024.0
2020-06-27,Gold Coast,Fremantle,Carrara,16.5,0.9,20.5,67,,16740.0,159.0,134.0,27000.0
2020-06-27,Port Adelaide,West Coast,Carrara,16.5,0.9,20.5,67,,16740.0,159.0,134.0,27000.0
2020-06-27,St Kilda,Richmond,Docklands,8.5,0.0,7.5,90,,32860.0,159.5,128.8,53000.0
2020-06-28,Brisbane Lions,Adelaide,Gabba,13.9,3.3,9.8,90,,26040.0,156.0,138.0,42000.0
2020-06-28,Melbourne,Geelong,M.C.G.,5.9,0.0,6.3,92,,62014.88,160.0,141.0,100024.0
2020-06-28,Hawthorn,Kangaroos,Docklands,5.7,0.0,5.4,92,,32860.0,159.5,128.8,53000.0
2020-07-02,Carlton,St Kilda,Docklands,10.9,1.9,39.1,70,,32860.0,159.5,128.8,53000.0
2020-07-03,Collingwood,Essendon,M.C.G.,8.2,12.7,32.2,83,,62014.88,160.0,141.0,100024.0
2020-07-04,Western Bulldogs,Kangaroos,Docklands,9.1,1.2,22.6,85,,32860.0,159.5,128.8,53000.0
2020-07-04,Geelong,Gold Coast,Kardinia Park,9.2,0.0,25.3,86,,24800.0,170.0,115.0,40000.0
2020-07-04,Brisbane Lions,Port Adelaide,Gabba,14.7,0.0,23.7,49,,26040.0,156.0,138.0,42000.0
2020-07-04,West Coast,Sydney,Carrara,15.1,0.0,18.4,53,,16740.0,159.0,134.0,27000.0
2020-07-05,Adelaide,Fremantle,Carrara,13.5,0.0,11.7,54,,16740.0,159.0,134.0,27000.0
2020-07-05,Greater Western Sydney,Hawthorn,Sydney Showground,11.8,0.0,22.1,66,,14880.0,164.0,128.0,24000.0
2020-07-05,Melbourne,Richmond,M.C.G.,10.6,2.6,21.4,88,,62014.88,160.0,141.0,100024.0
2020-07-09,Geelong,Brisbane Lions,S.C.G.,11.0,0.1,8.9,90,,29760.0,155.0,136.0,48000.0
2020-07-10,Collingwood,Hawthorn,Sydney Showground,11.4,0.8,9.8,93,,14880.0,164.0,128.0,24000.0
2020-07-11,West Coast,Adelaide,Gabba,16.4,1.3,11.5,86,,26040.0,156.0,138.0,42000.0
2020-07-11,Essendon,Kangaroos,Carrara,17.8,1.4,13.7,79,,16740.0,159.0,134.0,27000.0
2020-07-11,Fremantle,St Kilda,Carrara,17.8,1.4,13.7,79,,16740.0,159.0,134.0,27000.0
2020-07-11,Melbourne,Gold Coast,Sydney Showground,11.2,7.6,7.2,96,,14880.0,164.0,128.0,24000.0
2020-07-12,Carlton,Western Bulldogs,Carrara,17.4,1.7,14.6,81,,16740.0,159.0,134.0,27000.0
2020-07-12,Port Adelaide,Greater Western Sydney,Carrara,17.4,1.7,14.6,81,,16740.0,159.0,134.0,27000.0
2020-07-12,Richmond,Sydney,Gabba,16.1,2.3,16.0,85,,26040.0,156.0,138.0,42000.0
2020-07-16,Geelong,Collingwood,Perth Stadium,15.1,4.2,28.6,85,,37200.0,165.0,130.0,60000.0
2020-07-17,Essendon,Western Bulldogs,Carrara,16.0,0.0,22.3,59,,16740.0,159.0,134.0,27000.0
2020-07-18,Richmond,Kangaroos,Carrara,17.0,0.0,27.1,62,,16740.0,159.0,134.0,27000.0
2020-07-18,Sydney,Gold Coast,S.C.G.,12.4,0.2,13.8,81,,29760.0,155.0,136.0,48000.0
2020-07-18,Greater Western Sydney,Brisbane Lions,Sydney Showground,11.5,0.0,11.3,80,,14880.0,164.0,128.0,24000.0
2020-07-19,Carlton,Port Adelaide,Gabba,15.3,0.0,10.5,76,,26040.0,156.0,138.0,42000.0
2020-07-19,Fremantle,West Coast,Perth Stadium,11.3,0.0,10.8,79,,37200.0,165.0,130.0,60000.0
2020-07-19,Hawthorn,Melbourne,Sydney Showground,11.4,0.0,15.3,76,,14880.0,164.0,128.0,24000.0
2020-07-20,Adelaide,St Kilda,Adelaide Oval,10.3,0.8,12.9,86,,33170.0,167.0,123.0,53500.0
2020-07-23,Gold Coast,Western Bulldogs,Carrara,16.0,6.7,17.3,80,,16740.0,159.0,134.0,27000.0
2020-07-24,Greater Western Sydney,Richmond,Sydney Showground,10.9,0.0,11.5,88,,14880.0,164.0,128.0,24000.0
2020-07-25,Kangaroos,Carlton,Gabba,15.9,11.6,11.9,96,,26040.0,156.0,138.0,42000.0
2020-07-25,Sydney,Hawthorn,S.C.G.,11.6,3.0,10.9,91,,29760.0,155.0,136.0,48000.0
2020-07-25,Port Adelaide,St Kilda,Adelaide Oval,11.0,0.0,15.3,73,,33170.0,167.0,123.0,53500.0
2020-07-26,Adelaide,Essendon,Adelaide Oval,10.3,0.0,10.2,83,,33170.0,167.0,123.0,53500.0
2020-07-26,West Coast,Collingwood,Perth Stadium,17.5,2.6,16.8,87,,37200.0,165.0,130.0,60000.0
2020-07-26,Melbourne,Brisbane Lions,Carrara,18.1,12.5,21.1,79,,16740.0,159.0,134.0,27000.0
2020-07-27,Fremantle,Geelong,Perth Stadium,17.7,7.4,31.1,77,,37200.0,165.0,130.0,60000.0
2020-07-29,Western Bulldogs,Richmond,Carrara,15.9,0.0,16.6,69,,16740.0,159.0,134.0,27000.0
2020-07-30,Melbourne,Port Adelaide,Gabba,15.6,0.0,12.7,71,,26040.0,156.0,138.0,42000.0
2020-07-31,Carlton,Hawthorn,Perth Stadium,13.5,1.0,18.4,83,,37200.0,165.0,130.0,60000.0
2020-07-31,Essendon,Brisbane Lions,Carrara,16.2,0.0,24.9,66,,16740.0,159.0,134.0,27000.0
2020-08-01,Kangaroos,Adelaide,Carrara,16.3,0.0,22.7,74,,16740.0,159.0,134.0,27000.0
2020-08-01,West Coast,Geelong,Perth Stadium,12.0,0.0,15.5,81,,37200.0,165.0,130.0,60000.0
2020-08-01,St Kilda,Sydney,Gabba,15.0,0.0,14.1,78,,26040.0,156.0,138.0,42000.0
2020-08-02,Fremantle,Collingwood,Perth Stadium,11.6,2.7,29.0,81,,37200.0,165.0,130.0,60000.0
2020-08-02,Gold Coast,Greater Western Sydney,Carrara,16.5,0.0,13.7,71,,16740.0,159.0,134.0,27000.0
2020-08-03,Port Adelaide,Western Bulldogs,Adelaide Oval,11.1,0.0,17.7,84,,33170.0,167.0,123.0,53500.0
2020-08-04,Richmond,Brisbane Lions,Carrara,17.1,0.0,17.3,66,,16740.0,159.0,134.0,27000.0
2020-08-05,Adelaide,Melbourne,Adelaide Oval,7.6,0.0,13.3,67,,33170.0,167.0,123.0,53500.0
2020-08-05,Geelong,Kangaroos,Gabba,15.6,0.0,10.3,73,,26040.0,156.0,138.0,42000.0
2020-08-06,Collingwood,Sydney,Gabba,15.8,0.0,11.8,66,,26040.0,156.0,138.0,42000.0
2020-08-06,Gold Coast,St Kilda,Carrara,15.8,0.0,19.1,60,,16740.0,159.0,134.0,27000.0
2020-08-07,Essendon,Greater Western Sydney,Carrara,17.2,19.4,24.8,83,,16740.0,159.0,134.0,27000.0
2020-08-08,Brisbane Lions,Western Bulldogs,Gabba,16.7,0.2,18.9,78,,26040.0,156.0,138.0,42000.0
2020-08-08,Port Adelaide,Richmond,Adelaide Oval,10.0,2.1,14.3,84,,33170.0,167.0,123.0,53500.0
2020-08-09,West Coast,Carlton,Perth Stadium,14.8,34.3,41.8,72,,37200.0,165.0,130.0,60000.0
2020-08-09,Melbourne,Kangaroos,Adelaide Oval,9.6,0.3,12.7,85,,33170.0,167.0,123.0,53500.0
2020-08-10,Fremantle,Hawthorn,Perth Stadium,14.4,20.7,31.6,81,,37200.0,165.0,130.0,60000.0
2020-08-10,St Kilda,Geelong,Gabba,13.2,0.0,29.6,62,,26040.0,156.0,138.0,42000.0
2020-08-11,Adelaide,Collingwood,Adelaide Oval,12.2,10.7,24.4,75,,33170.0,167.0,123.0,53500.0
2020-08-12,Gold Coast,Essendon,Carrara,16.7,1.9,14.6,78,,16740.0,159.0,134.0,27000.0
2020-08-13,Sydney,Greater Western Sydney,Perth Stadium,11.5,0.0,9.2,84,,37200.0,165.0,130.0,60000.0
2020-08-14,Geelong,Port Adelaide,Carrara,18.7,1.3,19.8,81,,16740.0,159.0,134.0,27000.0
2020-08-15,Fremantle,Carlton,Perth Stadium,15.2,14.9,29.9,72,,37200.0,165.0,130.0,60000.0
2020-08-15,Melbourne,Collingwood,Gabba,18.0,7.6,19.1,80,,26040.0,156.0,138.0,42000.0
2020-08-15,Kangaroos,Brisbane Lions,Carrara,18.8,3.1,22.8,73,,16740.0,159.0,134.0,27000.0
2020-08-16,Western Bulldogs,Adelaide,Carrara,16.4,0.0,18.4,56,,16740.0,159.0,134.0,27000.0
2020-08-16,St Kilda,Essendon,Gabba,15.9,0.0,22.4,62,,26040.0,156.0,138.0,42000.0
2020-08-16,West Coast,Hawthorn,Perth Stadium,13.1,14.3,32.6,77,,37200.0,165.0,130.0,60000.0
2020-08-17,Richmond,Gold Coast,Gabba,15.2,0.0,19.5,52,,26040.0,156.0,138.0,42000.0
2020-08-21,Gold Coast,Carlton,Marrara Oval,26.8,0.0,20.5,76,,8680.0,177.0,145.0,14000.0
2020-08-22,Essendon,Richmond,Marrara Oval,26.6,0.1,24.6,73,,8680.0,177.0,145.0,14000.0
2020-08-22,Western Bulldogs,Melbourne,Carrara,15.6,0.0,30.2,43,,16740.0,159.0,134.0,27000.0
2020-08-22,Fremantle,Sydney,Perth Stadium,15.0,0.2,14.4,75,,37200.0,165.0,130.0,60000.0
2020-08-22,Port Adelaide,Hawthorn,Adelaide Oval,10.1,3.8,33.4,70,,33170.0,167.0,123.0,53500.0
2020-08-23,Adelaide,Geelong,Adelaide Oval,10.2,1.3,21.1,72,,33170.0,167.0,123.0,53500.0
2020-08-23,Brisbane Lions,St Kilda,Gabba,14.2,0.0,28.6,35,,26040.0,156.0,138.0,42000.0
2020-08-23,West Coast,Greater Western Sydney,Perth Stadium,14.5,0.9,18.4,78,,37200.0,165.0,130.0,60000.0
2020-08-24,Collingwood,Kangaroos,Gabba,14.0,0.0,24.9,46,,26040.0,156.0,138.0,42000.0
2020-08-27,Hawthorn,Essendon,Adelaide Oval,12.5,0.0,18.2,75,,33170.0,167.0,123.0,53500.0
2020-08-27,Richmond,West Coast,Carrara,16.0,0.0,13.4,65,,16740.0,159.0,134.0,27000.0
2020-08-28,Western Bulldogs,Geelong,Carrara,17.8,0.0,18.2,61,,16740.0,159.0,134.0,27000.0
2020-08-29,Fremantle,Greater Western Sydney,Perth Stadium,13.4,0.0,27.9,62,,37200.0,165.0,130.0,60000.0
2020-08-29,Melbourne,St Kilda,Traeger Park,19.0,0.0,16.7,17,,6200.0,175.0,145.0,10000.0
2020-08-29,Port Adelaide,Sydney,Adelaide Oval,16.7,0.0,27.7,52,,33170.0,167.0,123.0,53500.0
2020-08-30,Carlton,Collingwood,Gabba,16.2,0.4,12.5,77,,26040.0,156.0,138.0,42000.0
2020-08-30,Gold Coast,Kangaroos,Carrara,17.5,0.0,15.2,70,,16740.0,159.0,134.0,27000.0
2020-09-01,Hawthorn,Adelaide,Adelaide Oval,13.2,0.0,27.6,57,,33170.0,167.0,123.0,53500.0
2020-09-01,West Coast,Essendon,Gabba,16.9,0.1,20.9,76,,26040.0,156.0,138.0,42000.0
2020-09-02,Richmond,Fremantle,Carrara,18.9,1.0,17.1,75,,16740.0,159.0,134.0,27000.0
2020-09-03,Greater Western Sydney,Carlton,Carrara,19.5,0.4,16.9,75,,16740.0,159.0,134.0,27000.0
2020-09-03,Sydney,Melbourne,Cazaly's Stadium,22.6,0.8,19.8,77,,8060.0,164.0,137.0,13000.0
2020-09-04,Brisbane Lions,Collingwood,Gabba,19.4,0.1,18.1,72,,26040.0,156.0,138.0,42000.0
2020-09-05,Kangaroos,Port Adelaide,Carrara,19.9,0.0,23.1,71,,16740.0,159.0,134.0,27000.0
2020-09-06,Geelong,Essendon,Gabba,18.4,3.2,22.2,81,,26040.0,156.0,138.0,42000.0
2020-09-06,Western Bulldogs,West Coast,Carrara,18.7,0.8,33.7,76,,16740.0,159.0,134.0,27000.0
2020-09-06,St Kilda,Hawthorn,Carrara,18.7,0.8,33.7,76,,16740.0,159.0,134.0,27000.0
2020-09-07,Melbourne,Fremantle,Cazaly's Stadium,22.3,5.6,26.2,82,,8060.0,164.0,137.0,13000.0
2020-09-08,Adelaide,Greater Western Sydney,Adelaide Oval,15.5,1.1,21.3,72,,33170.0,167.0,123.0,53500.0
2020-09-08,Carlton,Sydney,Carrara,18.3,0.0,18.7,66,,16740.0,159.0,134.0,27000.0
2020-09-09,Brisbane Lions,Gold Coast,Gabba,17.0,0.0,14.2,74,,26040.0,156.0,138.0,42000.0
2020-09-10,St Kilda,West Coast,Gabba,15.5,6.3,22.7,84,,26040.0,156.0,138.0,42000.0
2020-09-11,Geelong,Richmond,Carrara,17.7,2.7,31.9,67,,16740.0,159.0,134.0,27000.0
2020-09-12,Port Adelaide,Essendon,Adelaide Oval,16.7,3.6,26.9,72,,33170.0,167.0,123.0,53500.0
2020-09-12,Kangaroos,Fremantle,Carrara,17.5,0.1,23.1,66,,16740.0,159.0,134.0,27000.0
2020-09-12,Greater Western Sydney,Melbourne,Gabba,16.5,0.0,19.7,70,,26040.0,156.0,138.0,42000.0
2020-09-13,Carlton,Adelaide,Carrara,18.0,1.8,12.4,74,,16740.0,159.0,134.0,27000.0
2020-09-13,Hawthorn,Western Bulldogs,Adelaide Oval,12.5,0.4,17.3,82,,33170.0,167.0,123.0,53500.0
2020-09-13,Sydney,Brisbane Lions,Cazaly's Stadium,21.0,6.1,23.7,83,,8060.0,164.0,137.0,13000.0
2020-09-14,Collingwood,Gold Coast,Gabba,18.3,0.0,15.9,80,,26040.0,156.0,138.0,42000.0
2020-09-17,Kangaroos,West Coast,Carrara,19.4,0.0,16.1,77,,16740.0,159.0,134.0,27000.0
2020-09-18,St Kilda,Greater Western Sydney,Gabba,18.9,2.3,19.4,82,,26040.0,156.0,138.0,42000.0
2020-09-19,Adelaide,Richmond,Adelaide Oval,19.3,2.0,27.4,67,,33170.0,167.0,123.0,53500.0
